"Predictions"
840.398059924234
796.976202158979
840.398059924234
840.398059924234
840.398059924234
840.398059924234
840.398059924234
840.398059924234
840.398059924234
1410.13698049194
1410.13698049194
840.398059924234
840.398059924234
840.398059924234
980.181818181818
796.976202158979
1410.13698049194
796.976202158979
796.976202158979
840.398059924234
796.976202158979
840.398059924234
796.976202158979
840.398059924234
840.398059924234
840.398059924234
796.976202158979
840.398059924234
840.398059924234
840.398059924234
840.398059924234
1410.13698049194
840.398059924234
840.398059924234
840.398059924234
840.398059924234
1410.13698049194
840.398059924234
1410.13698049194
840.398059924234
796.976202158979
840.398059924234
840.398059924234
796.976202158979
840.398059924234
796.976202158979
840.398059924234
1410.13698049194
1410.13698049194
840.398059924234
796.976202158979
840.398059924234
980.181818181818
840.398059924234
840.398059924234
1410.13698049194
840.398059924234
840.398059924234
796.976202158979
1410.13698049194
840.398059924234
840.398059924234
840.398059924234
840.398059924234
840.398059924234
1410.13698049194
840.398059924234
840.398059924234
840.398059924234
796.976202158979
1410.13698049194
840.398059924234
840.398059924234
840.398059924234
1410.13698049194
840.398059924234
840.398059924234
840.398059924234
840.398059924234
840.398059924234
980.181818181818
1410.13698049194
840.398059924234
840.398059924234
840.398059924234
840.398059924234
1410.13698049194
980.181818181818
840.398059924234
840.398059924234
840.398059924234
840.398059924234
796.976202158979
840.398059924234
1410.13698049194
840.398059924234
840.398059924234
840.398059924234
840.398059924234
840.398059924234
796.976202158979
796.976202158979
840.398059924234
840.398059924234
840.398059924234
796.976202158979
1410.13698049194
840.398059924234
840.398059924234
840.398059924234
796.976202158979
1410.13698049194
840.398059924234
840.398059924234
840.398059924234
840.398059924234
840.398059924234
796.976202158979
840.398059924234
840.398059924234
796.976202158979
840.398059924234
840.398059924234
840.398059924234
840.398059924234
980.181818181818
796.976202158979
840.398059924234
840.398059924234
796.976202158979
840.398059924234
840.398059924234
1410.13698049194
840.398059924234
840.398059924234
796.976202158979
840.398059924234
840.398059924234
840.398059924234
840.398059924234
840.398059924234
840.398059924234
840.398059924234
840.398059924234
840.398059924234
840.398059924234
840.398059924234
840.398059924234
980.181818181818
840.398059924234
840.398059924234
840.398059924234
840.398059924234
796.976202158979
840.398059924234
840.398059924234
796.976202158979
840.398059924234
840.398059924234
840.398059924234
840.398059924234
796.976202158979
796.976202158979
840.398059924234
1410.13698049194
840.398059924234
840.398059924234
840.398059924234
840.398059924234
840.398059924234
840.398059924234
840.398059924234
1410.13698049194
796.976202158979
840.398059924234
980.181818181818
840.398059924234
840.398059924234
840.398059924234
840.398059924234
796.976202158979
840.398059924234
796.976202158979
840.398059924234
796.976202158979
840.398059924234
840.398059924234
796.976202158979
840.398059924234
840.398059924234
840.398059924234
840.398059924234
840.398059924234
840.398059924234
980.181818181818
840.398059924234
840.398059924234
980.181818181818
840.398059924234
840.398059924234
840.398059924234
840.398059924234
1410.13698049194
840.398059924234
840.398059924234
840.398059924234
840.398059924234
1410.13698049194
840.398059924234
840.398059924234
840.398059924234
840.398059924234
1410.13698049194
796.976202158979
840.398059924234
840.398059924234
840.398059924234
840.398059924234
840.398059924234
840.398059924234
840.398059924234
840.398059924234
840.398059924234
796.976202158979
840.398059924234
980.181818181818
840.398059924234
980.181818181818
840.398059924234
980.181818181818
840.398059924234
840.398059924234
840.398059924234
840.398059924234
796.976202158979
840.398059924234
1410.13698049194
840.398059924234
840.398059924234
840.398059924234
840.398059924234
796.976202158979
840.398059924234
840.398059924234
796.976202158979
840.398059924234
796.976202158979
840.398059924234
840.398059924234
980.181818181818
840.398059924234
840.398059924234
840.398059924234
840.398059924234
1410.13698049194
840.398059924234
840.398059924234
840.398059924234
796.976202158979
840.398059924234
840.398059924234
840.398059924234
840.398059924234
796.976202158979
796.976202158979
840.398059924234
980.181818181818
1410.13698049194
840.398059924234
840.398059924234
840.398059924234
796.976202158979
840.398059924234
840.398059924234
840.398059924234
840.398059924234
840.398059924234
840.398059924234
840.398059924234
840.398059924234
796.976202158979
840.398059924234
796.976202158979
840.398059924234
840.398059924234
840.398059924234
840.398059924234
840.398059924234
840.398059924234
796.976202158979
796.976202158979
796.976202158979
840.398059924234
840.398059924234
840.398059924234
840.398059924234
840.398059924234
840.398059924234
840.398059924234
840.398059924234
840.398059924234
840.398059924234
840.398059924234
796.976202158979
796.976202158979
840.398059924234
840.398059924234
840.398059924234
980.181818181818
1410.13698049194
840.398059924234
840.398059924234
